brand,name,rating,votes,url,last_crawled,sex
Roja_Dove,Harrods Parfum Pour Homme Roja Dove,4.32,182,https://www.fragrantica.com/perfume/Roja-Dove/Harrods-Parfum-Pour-Homme-56707.html,2025-11-07T09:08:08.834734,
Dior,Sauvage Elixir,4.32,16040,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,2025-11-11T22:26:50.606851,
Jean_Paul_Gaultier,Classique Silver My Skin Jean Paul Gaultier,4.32,59,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Silver-My-Skin-13147.html,2025-11-15T17:00:25.206833,
Clive_Christian,1872 Twist Acacia Clive Christian,4.32,19,https://www.fragrantica.com/perfume/Clive-Christian/1872-Twist-Acacia-45427.html,2025-11-14T20:43:37.516222,unisex
Guerlain,Elixir Charnel Oriental Brulant,4.32,502,https://www.fragrantica.com/perfume/Guerlain/Elixir-Charnel-Oriental-Brulant-4677.html,2025-11-12T11:12:15.821490,
Guerlain,Philtre d'Amour,4.31,212,https://www.fragrantica.com/perfume/Guerlain/Philtre-d-Amour-2655.html,2025-11-12T21:36:55.116306,
Giorgio_Armani,Ikat Bleu Giorgio Armani,4.31,64,https://www.fragrantica.com/perfume/Giorgio-Armani/Ikat-Bleu-63629.html,2025-11-14T16:27:45.586221,unisex
Guerlain,Joyeuse Tubéreuse,4.31,818,https://www.fragrantica.com/perfume/Guerlain/Joyeuse-Tubereuse-43477.html,2025-11-12T17:56:33.180261,unisex
Prada,Luna Rossa Carbon,4.31,7363,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Carbon-43402.html,2025-11-14T12:42:37.233064,
Prada,No6 Tubereuse,4.31,32,https://www.fragrantica.com/perfume/Prada/No6-Tubereuse-3220.html,2025-11-14T12:44:02.473319,unisex
Dior,Jasmin Elixir Precieux,4.31,26,https://www.fragrantica.com/perfume/Dior/Jasmin-Elixir-Precieux-76182.html,2025-11-12T09:53:39.992600,unisex
Maison_Francis_Kurkdjian,Grand Soir Maison Francis Kurkdjian,4.31,12213,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Grand-Soir-40816.html,2025-11-10T20:33:18.221930,unisex
Tauer_Perfumes,Orris Tauer Perfumes,4.31,13,https://www.fragrantica.com/perfume/Tauer-Perfumes/Orris-35809.html,2025-11-19T15:24:57.493815,unisex
M_Micallef,Royal Vintage M. Micallef,4.31,526,https://www.fragrantica.com/perfume/M-Micallef/Royal-Vintage-17437.html,2025-11-14T23:21:43.269655,
Omanluxury,Khanjar,4.31,275,https://www.fragrantica.com/perfume/Omanluxury/Khanjar-51546.html,2025-11-10T21:35:05.032072,unisex
Roja_Dove,L'Oscar Pour Homme Roja Dove,4.31,35,https://www.fragrantica.com/perfume/Roja-Dove/L-Oscar-Pour-Homme-51885.html,2025-11-07T10:20:50.887598,
Tom_Ford,Japon Noir Tom Ford,4.31,553,https://www.fragrantica.com/perfume/Tom-Ford/Japon-Noir-1851.html,2025-10-20T22:46:01.059402,unisex
M_Micallef,Spicy for Him M. Micallef,4.31,150,https://www.fragrantica.com/perfume/M-Micallef/Spicy-for-Him-8333.html,2025-11-15T05:39:00.933708,
Dior,Balade Sauvage,4.31,763,https://www.fragrantica.com/perfume/Dior/Balade-Sauvage-48398.html,2025-11-12T10:45:26.433912,unisex
Dior,Addict Eau de Parfum (2014),4.31,5359,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Eau-de-Parfum-2014-28201.html,2025-11-12T10:28:49.130596,
Guerlain,L'Homme Idéal L'Intense,4.31,2315,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-L-Intense-49416.html,2025-11-12T23:17:14.795753,
Guerlain,French Kiss,4.31,711,https://www.fragrantica.com/perfume/Guerlain/French-Kiss-27224.html,2025-11-12T17:22:07.729332,
Omanluxury,Oud Aquilaria,4.31,532,https://www.fragrantica.com/perfume/Omanluxury/Oud-Aquilaria-51553.html,2025-11-10T21:35:36.240083,unisex
Omanluxury,Serenity,4.31,275,https://www.fragrantica.com/perfume/Omanluxury/Serenity-51878.html,2025-11-10T21:35:30.489202,unisex
Omanluxury,Paramour 91,4.31,16,https://www.fragrantica.com/perfume/Omanluxury/Paramour-91-69476.html,2025-11-10T21:35:18.064255,unisex
Anfas,Dhai,4.31,49,https://www.fragrantica.com/perfume/Anfas/Dhai-77706.html,2025-11-14T08:41:10.523981,unisex
Guerlain,L'Instant Magic limited edition Sérigraphiées,4.31,29,https://www.fragrantica.com/perfume/Guerlain/L-Instant-Magic-limited-edition-Serigraphiees-46813.html,2025-11-12T11:32:16.041236,
Creed,Virgin Island Water 2007,4.31,8232,https://www.fragrantica.com/perfume/Creed/Virgin-Island-Water-2007-899.html,2025-11-07T15:25:21.440412,unisex
Xerjoff,Kampuchea Noir,4.31,32,https://www.fragrantica.com/perfume/Xerjoff/Kampuchea-Noir-26710.html,2025-11-07T08:53:45.791671,unisex
Roja_Dove,Sweetie Aoud Roja Dove,4.31,1043,https://www.fragrantica.com/perfume/Roja-Dove/Sweetie-Aoud-31493.html,2025-11-07T09:25:08.002339,unisex
Guerlain,Mon Eau de Parfum Intense,4.31,3732,https://www.fragrantica.com/perfume/Guerlain/Mon-Guerlain-Eau-de-Parfum-Intense-55997.html,2025-11-12T12:07:50.284090,
Roja_Dove,Bergamot Roja Dove,4.31,115,https://www.fragrantica.com/perfume/Roja-Dove/Bergamot-23007.html,2025-11-07T09:41:22.828009,unisex
Creed,Green Valley,4.31,203,https://www.fragrantica.com/perfume/Creed/Green-Valley-4259.html,2025-11-07T15:54:16.173254,
Guerlain,Shalimar Eau de Parfum (2009 Limited Editions),4.31,214,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-de-Parfum-2009-Limited-Editions-6025.html,2025-11-12T16:45:15.067336,
Guerlain,Liu,4.31,510,https://www.fragrantica.com/perfume/Guerlain/Liu-6323.html,2025-11-12T12:06:14.789795,
Jean_Paul_Gaultier,Le Beau Paradise Garden Jean Paul Gaultier,4.31,8529,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Paradise-Garden-88836.html,2025-11-15T16:01:19.564902,
Guerlain,Habit Rouge Rouge Privé,4.31,793,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Rouge-Prive-80690.html,2025-11-12T12:23:03.666679,
Acqua_di_Parma,Fico di Amalfi La Riserva Acqua di Parma,4.31,223,https://www.fragrantica.com/perfume/Acqua-di-Parma/Fico-di-Amalfi-La-Riserva-107110.html,2025-11-11T21:39:10.600524,unisex
Giorgio_Armani,Si Night Light Giorgio Armani,4.31,35,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Night-Light-41840.html,2025-11-14T17:24:31.624659,
Jean_Paul_Gaultier,Classique X Love Actually Jean Paul Gaultier,4.31,35,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-X-Love-Actually-11357.html,2025-11-15T15:42:36.579276,
Roja_Dove,United Arab Emirates Roja Dove,4.31,243,https://www.fragrantica.com/perfume/Roja-Dove/United-Arab-Emirates-45747.html,2025-11-07T10:01:24.645267,unisex
Giorgio_Armani,Armani Giorgio Armani,4.31,775,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-827.html,2025-11-14T17:06:48.229187,
Giorgio_Armani,Sensi Giorgio Armani,4.31,2798,https://www.fragrantica.com/perfume/Giorgio-Armani/Sensi-557.html,2025-11-14T18:21:41.384501,
Zaharoff,Signature Seraphim Musk,4.31,52,https://www.fragrantica.com/perfume/Zaharoff/Signature-Seraphim-Musk-109076.html,2025-11-15T15:20:38.280102,
Giorgio_Armani,Summer Mania Homme Giorgio Armani,4.31,16,https://www.fragrantica.com/perfume/Giorgio-Armani/Summer-Mania-Homme-2706.html,2025-11-14T18:22:56.105795,
Roja_Dove,Amore Mio Roja Dove,4.31,180,https://www.fragrantica.com/perfume/Roja-Dove/Amore-Mio-34994.html,2025-11-07T10:03:09.588059,unisex
Guerlain,Ambre Samar,4.3,402,https://www.fragrantica.com/perfume/Guerlain/Ambre-Samar-105007.html,2025-11-12T21:58:47.958719,unisex
Clive_Christian,C for Men Woody Leather With Oudh Intense Clive Christian,4.3,368,https://www.fragrantica.com/perfume/Clive-Christian/C-for-Men-Woody-Leather-With-Oudh-Intense-47337.html,2025-11-14T20:41:07.383925,
Dior,La Colle Noire (2018),4.3,575,https://www.fragrantica.com/perfume/Dior/La-Colle-Noire-2018-48393.html,2025-11-11T23:35:13.501852,unisex
Guerlain,Muguet Millésime 2021,4.3,46,https://www.fragrantica.com/perfume/Guerlain/Muguet-Millesime-2021-66464.html,2025-11-12T21:56:38.464441,
Dior,Happy Hour,4.3,175,https://www.fragrantica.com/perfume/Dior/Happy-Hour-48388.html,2025-11-11T22:11:07.393832,unisex
Guerlain,L'Heure de Nuit,4.3,47,https://www.fragrantica.com/perfume/Guerlain/L-Heure-de-Nuit-38806.html,2025-11-12T22:20:26.133789,unisex
Dior,Les Creations de Monsieur Forever and Ever,4.3,3786,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Forever-and-Ever-7374.html,2025-11-11T23:19:32.274966,
Clive_Christian,Contemporary Clive Christian,4.3,184,https://www.fragrantica.com/perfume/Clive-Christian/Contemporary-77141.html,2025-11-14T20:57:39.712961,unisex
Creed,Green Irish Tweed,4.3,10909,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,2025-11-07T14:48:28.408905,
Guerlain,Shalimar Parfum Initial L'Eau Si Sensuelle,4.3,1156,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Shalimar-Parfum-Initial-L-Eau-Si-Sensuelle-17355.html,2025-11-12T23:16:17.634266,
Roja_Dove,Elysium Pour Homme Parfum Cologne Roja Dove,4.3,4985,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Homme-Parfum-Cologne-46296.html,2025-11-07T09:41:35.177042,
Anfas,Haneen,4.3,10,https://www.fragrantica.com/perfume/Anfas/Haneen-77705.html,2025-11-14T08:42:07.278141,unisex
Xerjoff,XJ 1861 Renaissance,4.3,4388,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Renaissance-12126.html,2025-11-07T07:41:38.033537,unisex
Xerjoff,Lira,4.3,9510,https://www.fragrantica.com/perfume/Xerjoff/Lira-11801.html,2025-11-06T23:50:28.073745,
Dior,Fahrenheit Absolute,4.3,2255,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Absolute-6555.html,2025-11-12T10:28:06.197786,
Dior,Miss Esprit de Parfum,4.3,205,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Esprit-de-Parfum-23283.html,2025-11-12T10:28:12.087245,
Guerlain,Habit Rouge Parfum,4.3,1275,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Parfum-90802.html,2025-11-12T12:23:41.128675,
Roja_Dove,London Roja Dove,4.3,112,https://www.fragrantica.com/perfume/Roja-Dove/London-45886.html,2025-11-07T09:43:29.837409,unisex
Guerlain,Muguet 2016,4.3,40,https://www.fragrantica.com/perfume/Guerlain/Muguet-2016-37330.html,2025-11-12T12:23:53.453313,
Guerlain,Fol Arôme (2020),4.3,33,https://www.fragrantica.com/perfume/Guerlain/Fol-Arome-2020-62088.html,2025-11-12T18:15:31.434209,
Amouage,Myths Man,4.3,2005,https://www.fragrantica.com/perfume/Amouage/Myths-Man-38259.html,2025-11-06T15:33:54.731051,
Xerjoff,Via Cavour I,4.3,830,https://www.fragrantica.com/perfume/Xerjoff/Via-Cavour-I-47871.html,2025-11-06T23:50:34.512790,unisex
Thameen,Florentine Diamond,4.3,44,https://www.fragrantica.com/perfume/Thameen/Florentine-Diamond-107373.html,2025-11-19T19:43:24.446422,unisex
Prada,Mirages Miracle of the Rose,4.3,134,https://www.fragrantica.com/perfume/Prada/Mirages-Miracle-of-the-Rose-44125.html,2025-11-14T12:41:46.749865,unisex
Jo_Malone_London,Willow & Amber Jo Malone London,4.3,149,https://www.fragrantica.com/perfume/Jo-Malone-London/Willow-Amber-53545.html,2025-11-17T23:00:14.748920,unisex
Giorgio_Armani,Emporio Armani Stronger With You Giorgio Armani,4.3,9400,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-45258.html,2025-11-14T18:20:57.989292,
Giorgio_Armani,Bois d'Encens Giorgio Armani,4.3,1457,https://www.fragrantica.com/perfume/Giorgio-Armani/Bois-d-Encens-406.html,2025-11-14T17:46:05.465033,unisex
Prada,No14 Rossetto,4.3,56,https://www.fragrantica.com/perfume/Prada/No14-Rossetto-17171.html,2025-11-14T11:54:03.703883,
Giorgio_Armani,Armani Mania Giorgio Armani,4.3,1560,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Mania-414.html,2025-11-14T17:08:09.996121,
M_Micallef,Fleur de Lune M. Micallef,4.3,20,https://www.fragrantica.com/perfume/M-Micallef/Fleur-de-Lune-54807.html,2025-11-14T22:41:02.959043,
Clive_Christian,Jump Up And Kiss Me Hedonistic (2021) Clive Christian,4.29,1003,https://www.fragrantica.com/perfume/Clive-Christian/Jump-Up-And-Kiss-Me-Hedonistic-2021-70767.html,2025-11-14T20:41:51.078471,unisex
Roja_Dove,Chypré Extraordinaire Roja Dove,4.29,283,https://www.fragrantica.com/perfume/Roja-Dove/Chypre-Extraordinaire-51375.html,2025-11-07T10:20:56.760974,unisex
Dior,Eau Fraiche,4.29,188,https://www.fragrantica.com/perfume/Dior/Eau-Fraiche-227.html,2025-11-11T22:12:54.228878,
M_Micallef,Golden Melody M. Micallef,4.29,14,https://www.fragrantica.com/perfume/M-Micallef/Golden-Melody-18577.html,2025-11-14T23:03:39.388922,unisex
Spirit_Of_Kings,Elevation Spirit Of Kings,4.29,14,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Elevation-76961.html,2025-11-21T15:54:11.317691,unisex
Lorenzo_Pazzaglia,Speachless Lorenzo Pazzaglia,4.29,339,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Speachless-107375.html,2025-11-19T16:14:01.016895,unisex
Dior,Eau Svelte,4.29,182,https://www.fragrantica.com/perfume/Dior/Eau-Svelte-15703.html,2025-11-11T22:27:16.504910,
Xerjoff,Black Sukar,4.29,48,https://www.fragrantica.com/perfume/Xerjoff/Black-Sukar-16452.html,2025-11-07T08:19:47.453644,unisex
Guerlain,Apres l'Ondee,4.29,2380,https://www.fragrantica.com/perfume/Guerlain/Apres-l-Ondee-13.html,2025-11-12T16:12:33.778597,
Giorgio_Armani,Cuir Noir Giorgio Armani,4.29,1070,https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Noir-14205.html,2025-11-14T17:47:35.764497,unisex
Jean_Paul_Gaultier,Le Male Summer 2011 Jean Paul Gaultier,4.29,82,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Summer-2011-11598.html,2025-11-15T16:59:35.446646,
M_Micallef,Royal Amber M. Micallef,4.29,41,https://www.fragrantica.com/perfume/M-Micallef/Royal-Amber-18566.html,2025-11-14T22:40:45.466003,unisex
Lorenzo_Pazzaglia,Evil Angel a.k.a. 28.09 Lorenzo Pazzaglia,4.29,678,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Evil-Angel-a-k-a-28-09-74247.html,2025-11-19T16:12:42.708522,unisex
Dior,ama,4.29,218,https://www.fragrantica.com/perfume/Dior/Diorama-2608.html,2025-11-12T09:34:16.399343,
Giorgio_Armani,Armani Eau de Cèdre Giorgio Armani,4.29,1580,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Cedre-31401.html,2025-11-14T17:27:54.677200,
Guerlain,180 Ans de Créations 1828-2008,4.29,55,https://www.fragrantica.com/perfume/Guerlain/180-Ans-de-Creations-1828-2008-33479.html,2025-11-12T16:45:33.403309,unisex
Giorgio_Armani,Armani Code Couture Edition Giorgio Armani,4.29,63,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Couture-Edition-17126.html,2025-11-14T16:30:44.112235,
Guerlain,L'Heure Bleue Eau de Parfum,4.29,5352,https://www.fragrantica.com/perfume/Guerlain/L-Heure-Bleue-Eau-de-Parfum-208.html,2025-11-12T11:12:47.492774,
Dior,Miss Edition d’Exception,4.29,14,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Edition-d-Exception-30169.html,2025-11-11T23:03:11.319903,
Giorgio_Armani,Emporio Armani Stronger With You Tobacco Giorgio Armani,4.29,928,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Tobacco-90333.html,2025-11-14T17:08:15.662667,
Spirit_Of_Kings,Zaurac Spirit Of Kings,4.29,117,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Zaurac-58232.html,2025-11-21T15:55:13.227346,unisex
Guerlain,Eau de,4.29,812,https://www.fragrantica.com/perfume/Guerlain/Eau-de-Guerlain-6762.html,2025-11-12T11:49:50.638853,unisex
Tauer_Perfumes,SHADID Tauer Perfumes,4.29,35,https://www.fragrantica.com/perfume/Tauer-Perfumes/SHADID-109600.html,2025-11-19T15:26:43.085020,unisex
Roja_Dove,Great Britain Roja Dove,4.29,303,https://www.fragrantica.com/perfume/Roja-Dove/Great-Britain-32537.html,2025-11-07T09:42:58.468239,unisex
Dior,Oud Ispahan New Look Limited Edition,4.29,28,https://www.fragrantica.com/perfume/Dior/Oud-Ispahan-New-Look-Limited-Edition-71825.html,2025-11-12T10:45:08.620717,unisex
Roja_Dove,Semi-Bespoke No. 21 Roja Dove,4.29,34,https://www.fragrantica.com/perfume/Roja-Dove/Semi-Bespoke-No-21-45882.html,2025-11-07T09:08:39.854268,unisex
Acqua_di_Parma,Acqua di Parma Profumo Acqua di Parma,4.29,276,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Profumo-1683.html,2025-11-11T21:22:46.511374,
M_Micallef,Seducteur M. Micallef,4.29,14,https://www.fragrantica.com/perfume/M-Micallef/Seducteur-68194.html,2025-11-14T22:42:14.903300,unisex
Yas_Perfumes,Musk Yas Yas Perfumes,4.29,14,https://www.fragrantica.com/perfume/Yas-Perfumes/Musk-Yas-28265.html,2025-11-14T08:29:44.268574,unisex
Dior,Homme Voyage,4.29,56,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Voyage-6017.html,2025-11-11T23:01:42.637671,
Guerlain,Muguet 2023,4.29,73,https://www.fragrantica.com/perfume/Guerlain/Muguet-2023-80529.html,2025-11-12T11:11:24.646823,
Xerjoff,40 Knots,4.28,4753,https://www.fragrantica.com/perfume/Xerjoff/40-Knots-16445.html,2025-11-06T23:32:16.188024,unisex
Amouage,Memoir Man,4.28,3784,https://www.fragrantica.com/perfume/Amouage/Memoir-Man-10145.html,2025-11-06T15:33:34.807183,
Jean_Paul_Gaultier,Classique Edition Collector Jean Paul Gaultier,4.28,18,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Edition-Collector-23578.html,2025-11-15T17:01:27.971373,
Giorgio_Armani,New York Giorgio Armani,4.28,120,https://www.fragrantica.com/perfume/Giorgio-Armani/New-York-46272.html,2025-11-14T18:24:03.689611,unisex
Prada,Intense,4.28,335,https://www.fragrantica.com/perfume/Prada/Prada-Intense-8303.html,2025-11-14T12:23:01.472716,
Jo_Malone_London,Ginger Biscuit Cologne (2023) Jo Malone London,4.28,1071,https://www.fragrantica.com/perfume/Jo-Malone-London/Ginger-Biscuit-Cologne-2023-87708.html,2025-11-17T23:18:34.606344,unisex
Spirit_Of_Kings,Valiance Spirit Of Kings,4.28,18,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Valiance-76964.html,2025-11-21T15:53:17.115791,unisex
Dior,Fahrenheit Le Parfum,4.28,5076,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Le-Parfum-23099.html,2025-11-11T22:26:56.715493,
Roja_Dove,Pierre de Velay No. 4 Roja Dove,4.28,40,https://www.fragrantica.com/perfume/Roja-Dove/Pierre-de-Velay-No-4-56248.html,2025-11-07T09:41:29.594788,unisex
Lorenzo_Pazzaglia,Narcotix Citrus Lorenzo Pazzaglia,4.28,280,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Narcotix-Citrus-74246.html,2025-11-19T16:11:19.175134,unisex
Roja_Dove,Aoud Roja Dove,4.28,574,https://www.fragrantica.com/perfume/Roja-Dove/Aoud-17930.html,2025-11-07T09:25:25.543846,unisex
Roja_Dove,Roja Dove Haute Parfumerie 15th Anniversary Roja Dove,4.28,145,https://www.fragrantica.com/perfume/Roja-Dove/Roja-Dove-Haute-Parfumerie-15th-Anniversary-63242.html,2025-11-07T09:07:31.357144,unisex
Penhaligon_s,Changing Constance Penhaligon's,4.28,2669,https://www.fragrantica.com/perfume/Penhaligon-s/Changing-Constance-50256.html,2025-11-10T21:54:31.987055,
Prada,Luna Rossa Extreme,4.28,1554,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Extreme-18882.html,2025-11-14T12:23:14.116714,
Amouage,Outlands,4.28,1055,https://www.fragrantica.com/perfume/Amouage/Outlands-97924.html,2025-11-06T15:14:45.862158,unisex
Tauer_Perfumes,PHI Une Rose de Kandahar Tauer Perfumes,4.28,1508,https://www.fragrantica.com/perfume/Tauer-Perfumes/PHI-Une-Rose-de-Kandahar-21982.html,2025-11-19T15:26:06.037792,unisex
Acqua_di_Parma,Acqua di Parma Profumo 2008 Acqua di Parma,4.28,121,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Profumo-2008-5069.html,2025-11-11T21:24:22.532590,
Roja_Dove,Semi-Bespoke No. 3 Roja Dove,4.28,43,https://www.fragrantica.com/perfume/Roja-Dove/Semi-Bespoke-No-3-44247.html,2025-11-07T10:01:37.837564,unisex
WIDIAN,Harrods Exclusive,4.28,25,https://www.fragrantica.com/perfume/WIDIAN/Harrods-Exclusive-90962.html,2025-11-17T14:14:12.965999,unisex
Tom_Ford,Grey Vetiver Tom Ford,4.28,7858,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,2025-10-20T22:51:00.626026,
Amouage,Musk Abyadh,4.28,69,https://www.fragrantica.com/perfume/Amouage/Musk-Abyadh-13476.html,2025-11-06T14:59:11.267189,unisex
Giorgio_Armani,Armani Code Ultimate Femme Giorgio Armani,4.28,476,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Ultimate-Femme-28001.html,2025-11-14T18:24:22.003782,
Dior,Addict Eau de Parfum,4.28,3161,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Eau-de-Parfum-15270.html,2025-11-11T23:02:32.754211,
Roja_Dove,Risque Pour Homme Roja Dove,4.28,137,https://www.fragrantica.com/perfume/Roja-Dove/Risque-Pour-Homme-39000.html,2025-11-07T10:02:45.865244,
Penhaligon_s,Opus 1870 Penhaligon's,4.28,1369,https://www.fragrantica.com/perfume/Penhaligon-s/Opus-1870-7052.html,2025-11-11T20:32:28.742716,
M_Micallef,Fleur Poème M. Micallef,4.28,18,https://www.fragrantica.com/perfume/M-Micallef/Fleur-Poeme-54809.html,2025-11-14T22:24:05.798385,
Acqua_di_Parma,Oud Eau de Parfum Acqua di Parma,4.28,1392,https://www.fragrantica.com/perfume/Acqua-di-Parma/Oud-Eau-de-Parfum-55998.html,2025-11-11T21:38:19.322425,unisex
Lorenzo_Pazzaglia,Adam & Eve's Dress Lorenzo Pazzaglia,4.28,583,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Adam-Eve-s-Dress-69655.html,2025-11-19T16:14:07.243346,unisex
Prada,No7 Violette,4.28,46,https://www.fragrantica.com/perfume/Prada/No7-Violette-3221.html,2025-11-14T12:22:55.807244,unisex
Guerlain,Le Muguet 2013,4.28,58,https://www.fragrantica.com/perfume/Guerlain/Le-Muguet-2013-18095.html,2025-11-12T22:59:44.370363,
Giorgio_Armani,A Milano Giorgio Armani,4.28,54,https://www.fragrantica.com/perfume/Giorgio-Armani/A-Milano-69489.html,2025-11-14T16:47:50.133476,unisex
Giorgio_Armani,Giò Giorgio Armani,4.28,1528,https://www.fragrantica.com/perfume/Giorgio-Armani/Gio-418.html,2025-11-14T18:04:50.881143,
